
[2020/9/5 12:42:07 038]  通信猫调试软件    2020/9/5
[2020/9/5 12:42:07 042]  http://tongxinmao.com
[2020/9/5 19:20:20 136]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:20:20 141]  147.539551
[2020/9/5 19:20:23 146]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/5 19:20:23 150]  {"key0":"on"}
[2020/9/5 19:20:35 175]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:20:35 179]  148.398178
[2020/9/5 19:20:50 216]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:20:50 221]  150.560715
[2020/9/5 19:21:05 255]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:21:05 260]  153.581909
[2020/9/5 19:21:20 301]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:21:20 305]  156.603058
[2020/9/5 19:21:35 176]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:21:35 180]  160.074646
[2020/9/5 19:21:50 297]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:21:50 302]  163.969437
[2020/9/5 19:22:05 256]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:22:05 260]  168.297791
[2020/9/5 19:22:20 215]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:22:20 219]  170.911011
[2020/9/5 19:22:35 289]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:22:35 299]  172.217621
[2020/9/5 19:22:50 376]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:22:50 382]  172.435425
[2020/9/5 19:23:05 254]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:23:05 264]  173.306488
[2020/9/5 19:23:20 230]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:23:20 240]  172.217621
[2020/9/5 19:23:35 334]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:23:35 341]  171.346542
[2020/9/5 19:24:59 751]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:24:59 756]  149.704803
[2020/9/5 19:25:14 533]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:25:14 538]  147.751572
[2020/9/5 19:25:16 305]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/5 19:25:16 310]  {"key0":"on"}
[2020/9/5 19:25:29 544]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:25:29 549]  148.398178
[2020/9/5 19:25:44 567]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:25:44 571]  150.984787
[2020/9/5 19:25:59 674]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:25:59 679]  153.369858
[2020/9/5 19:26:14 693]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:26:14 698]  157.027878
[2020/9/5 19:26:29 623]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:26:29 628]  160.710724
[2020/9/5 19:26:44 615]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:26:44 620]  163.751694
[2020/9/5 19:26:59 724]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:26:59 728]  168.297791
[2020/9/5 19:27:14 637]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:27:14 642]  170.475479
[2020/9/5 19:27:29 693]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 19:27:29 703]  171.782089
[2020/9/5 19:27:36 016]  DeviceChange
[2020/9/5 19:27:41 331]  DeviceChange
[2020/9/5 19:27:41 852]  DeviceChange
[2020/9/5 20:11:04 133]  DeviceChange
[2020/9/5 20:11:04 294]  DeviceChange
[2020/9/5 20:11:04 666]  DeviceChange
[2020/9/5 20:11:16 825]  正在连接MQTT服务器...
[2020/9/5 20:11:16 850]  MQTT连接成功
[2020/9/5 20:11:17 924]  MQTT主题订阅成功
[2020/9/5 20:11:38 232]  DeviceChange
[2020/9/5 20:11:38 388]  DeviceChange
[2020/9/5 20:11:48 068]  DeviceChange
[2020/9/5 20:11:48 258]  DeviceChange
[2020/9/5 20:11:48 661]  DeviceChange
[2020/9/5 20:14:26 480]  DeviceChange
[2020/9/5 20:14:26 636]  DeviceChange
[2020/9/5 20:14:32 236]  DeviceChange
[2020/9/5 20:14:32 453]  DeviceChange
[2020/9/5 20:14:32 654]  DeviceChange
[2020/9/5 20:14:37 607]  MQTT主题订阅成功
[2020/9/5 20:14:57 021]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:14:57 027]  143.879089
[2020/9/5 20:15:12 075]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:15:12 079]  147.115479
[2020/9/5 20:15:19 917]  DeviceChange
[2020/9/5 20:15:46 466]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:15:46 471]  153.793930
[2020/9/5 20:16:01 501]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:16:01 508]  157.898926
[2020/9/5 20:16:02 702]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/5 20:16:02 706]  {"key0":"on"}
[2020/9/5 20:16:13 066]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/5 20:16:13 070]  {"key0":"on"}
[2020/9/5 20:16:16 546]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:16:16 551]  161.791779
[2020/9/5 20:16:31 501]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:16:31 505]  163.751694
[2020/9/5 20:16:46 646]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:16:46 650]  167.426743
[2020/9/5 20:17:01 531]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:17:01 535]  169.604416
[2020/9/5 20:17:16 524]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:17:16 528]  170.475479
[2020/9/5 20:17:31 561]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:17:31 565]  171.782089
[2020/9/5 20:17:46 440]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:17:46 444]  173.306488
[2020/9/5 20:18:01 563]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:18:01 568]  172.653168
[2020/9/5 20:18:16 616]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:18:16 620]  170.911011
[2020/9/5 20:18:31 552]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:18:31 557]  163.533905
[2020/9/5 20:18:46 602]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:18:46 607]  160.922791
[2020/9/5 20:19:01 474]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:19:01 479]  154.006149
[2020/9/5 20:19:16 642]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:19:16 646]  150.560715
[2020/9/5 20:19:29 965]  DeviceChange
[2020/9/5 20:24:04 839]  DeviceChange
[2020/9/5 20:24:05 001]  DeviceChange
[2020/9/5 20:24:05 530]  DeviceChange
[2020/9/5 20:25:21 866]  MQTT主题订阅成功
[2020/9/5 20:25:38 943]  MQTT[TOPIC:STM32F103ZET6/temperature]接收9字节: 
[2020/9/5 20:25:38 947]  68.717056
[2020/9/5 20:25:53 962]  MQTT[TOPIC:STM32F103ZET6/temperature]接收9字节: 
[2020/9/5 20:25:53 967]  76.509834
[2020/9/5 20:25:55 724]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/5 20:25:55 728]  {"key0":"on"}
[2020/9/5 20:26:08 984]  MQTT[TOPIC:STM32F103ZET6/temperature]接收9字节: 
[2020/9/5 20:26:08 988]  85.601173
[2020/9/5 20:26:24 227]  MQTT[TOPIC:STM32F103ZET6/temperature]接收9字节: 
[2020/9/5 20:26:24 231]  95.142876
[2020/9/5 20:26:39 007]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:26:39 016]  104.267525
[2020/9/5 20:26:53 986]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:26:53 992]  113.218719
[2020/9/5 20:27:09 018]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:27:09 022]  120.268631
[2020/9/5 20:27:24 011]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:27:24 015]  127.544891
[2020/9/5 20:27:38 970]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:27:38 974]  134.840942
[2020/9/5 20:27:54 030]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:27:54 036]  139.562561
[2020/9/5 20:28:09 047]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:28:09 053]  145.594208
[2020/9/5 20:28:24 046]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:28:24 052]  150.560715
[2020/9/5 20:28:39 065]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:28:39 071]  154.223892
[2020/9/5 20:28:54 285]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:28:54 291]  157.463394
[2020/9/5 20:29:09 108]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:29:09 115]  160.710724
[2020/9/5 20:29:24 352]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:29:24 358]  163.751694
[2020/9/5 20:29:38 090]  DeviceChange
[2020/9/5 20:29:38 251]  DeviceChange
[2020/9/5 20:29:39 123]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:29:39 130]  165.711578
[2020/9/5 20:29:46 186]  DeviceChange
[2020/9/5 20:29:46 372]  DeviceChange
[2020/9/5 20:29:46 855]  DeviceChange
[2020/9/5 20:30:02 126]  MQTT主题订阅成功
[2020/9/5 20:31:11 918]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:31:11 923]  146.683060
[2020/9/5 20:31:14 818]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/5 20:31:14 822]  {"key0":"on"}
[2020/9/5 20:31:26 802]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:31:26 809]  145.158691
[2020/9/5 20:31:41 908]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:31:41 914]  146.683060
[2020/9/5 20:31:57 068]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:31:57 074]  149.487045
[2020/9/5 20:32:11 958]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:32:11 962]  152.508789
[2020/9/5 20:32:27 104]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:32:27 109]  155.530502
[2020/9/5 20:32:41 838]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:32:41 842]  159.205536
[2020/9/5 20:32:56 948]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:32:56 953]  162.662827
[2020/9/5 20:33:11 943]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:33:11 948]  165.058319
[2020/9/5 20:33:26 986]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:33:26 994]  169.168884
[2020/9/5 20:33:42 659]  DeviceChange
[2020/9/5 20:33:42 764]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:33:42 770]  170.475479
[2020/9/5 20:33:43 351]  DeviceChange
[2020/9/5 20:33:43 786]  DeviceChange
[2020/9/5 20:33:54 262]  DeviceChange
[2020/9/5 20:33:54 718]  DeviceChange
[2020/9/5 20:33:56 989]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:33:56 995]  171.128799
[2020/9/5 20:34:12 176]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:34:12 182]  171.128799
[2020/9/5 20:34:27 249]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:34:27 254]  171.564331
[2020/9/5 20:34:42 159]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:34:42 164]  171.128799
[2020/9/5 20:34:57 194]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:34:57 200]  171.346542
[2020/9/5 20:35:12 097]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:35:12 102]  171.999878
[2020/9/5 20:35:27 085]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:35:27 090]  170.475479
[2020/9/5 20:35:42 201]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:35:42 206]  170.039963
[2020/9/5 20:35:57 125]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:35:57 133]  170.039963
[2020/9/5 20:36:12 110]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:36:12 117]  170.039963
[2020/9/5 20:36:27 193]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:36:27 200]  169.822174
[2020/9/5 20:36:42 251]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:36:42 257]  169.822174
[2020/9/5 20:36:57 225]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:36:57 231]  170.475479
[2020/9/5 20:37:12 267]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:37:12 276]  170.257706
[2020/9/5 20:37:27 139]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:37:27 145]  170.693222
[2020/9/5 20:37:42 036]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:37:42 042]  170.911011
[2020/9/5 20:37:57 154]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:37:57 161]  171.782089
[2020/9/5 20:38:12 146]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:38:12 153]  171.346542
[2020/9/5 20:38:27 067]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:38:27 075]  170.693222
[2020/9/5 20:38:42 279]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:38:42 286]  169.604416
[2020/9/5 20:38:57 235]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:38:57 241]  168.733337
[2020/9/5 20:39:12 104]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:39:12 111]  168.733337
[2020/9/5 20:39:27 303]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:39:27 311]  169.386627
[2020/9/5 20:39:43 892]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:39:43 899]  170.693222
[2020/9/5 20:39:58 858]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:39:58 865]  170.693222
[2020/9/5 20:40:13 895]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:40:13 901]  170.693222
[2020/9/5 20:40:28 779]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:40:28 786]  169.822174
[2020/9/5 20:40:43 799]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:40:43 811]  170.039963
[2020/9/5 20:40:58 917]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:40:58 924]  170.475479
[2020/9/5 20:41:13 937]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:41:13 943]  171.346542
[2020/9/5 20:41:28 945]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:41:28 952]  171.346542
[2020/9/5 20:41:43 964]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:41:43 971]  171.128799
[2020/9/5 20:41:58 830]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:41:58 837]  169.822174
[2020/9/5 20:42:13 976]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:42:13 983]  169.168884
[2020/9/5 20:42:28 976]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:42:28 983]  170.475479
[2020/9/5 20:42:44 000]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:42:44 008]  170.475479
[2020/9/5 20:42:58 998]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:42:59 004]  170.693222
[2020/9/5 20:43:14 019]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:43:14 026]  170.911011
[2020/9/5 20:43:29 022]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:43:29 028]  170.039963
[2020/9/5 20:43:44 080]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:43:44 087]  169.168884
[2020/9/5 20:43:58 958]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:43:58 965]  169.822174
[2020/9/5 20:44:13 999]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:44:14 007]  170.475479
[2020/9/5 20:44:29 038]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:44:29 045]  170.475479
[2020/9/5 20:44:44 159]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:44:44 166]  170.475479
[2020/9/5 20:44:59 120]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:44:59 126]  171.128799
[2020/9/5 20:45:14 078]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/5 20:45:14 098]  170.039963
[2020/9/6 9:01:09 549]  通信猫调试软件    2020/9/6
[2020/9/6 9:01:09 557]  http://tongxinmao.com
[2020/9/6 9:01:10 066]  

[2020/9/6 9:02:41 891]  DeviceChange
[2020/9/6 9:02:42 077]  DeviceChange
[2020/9/6 9:02:48 494]  DeviceChange
[2020/9/6 9:02:48 643]  DeviceChange
[2020/9/6 9:02:49 025]  DeviceChange
[2020/9/6 9:03:14 919]  正在连接MQTT服务器...
[2020/9/6 9:03:14 944]  MQTT连接成功
[2020/9/6 9:03:17 189]  MQTT主题订阅成功
[2020/9/6 9:03:36 483]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:03:36 487]  128.405014
[2020/9/6 9:03:37 307]  DeviceChange
[2020/9/6 9:03:51 472]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:03:51 477]  133.758591
[2020/9/6 9:03:54 386]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/6 9:03:54 391]  {"key0":"on"}
[2020/9/6 9:04:09 272]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:04:09 276]  139.350540
[2020/9/6 9:04:24 467]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:04:24 472]  145.376465
[2020/9/6 9:04:36 503]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:04:36 507]  150.136642
[2020/9/6 9:04:51 397]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:04:51 401]  154.659439
[2020/9/6 9:05:06 738]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:05:06 744]  158.552246
[2020/9/6 9:05:21 527]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:05:21 562]  162.227310
[2020/9/6 9:05:36 436]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:05:36 440]  163.533905
[2020/9/6 9:05:51 448]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:05:51 459]  169.604416
[2020/9/6 9:07:14 676]  MQTT主题订阅成功
[2020/9/6 9:07:15 150]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:07:15 155]  151.202164
[2020/9/6 9:07:17 906]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/6 9:07:17 911]  {"key0":"on"}
[2020/9/6 9:07:30 110]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:07:30 115]  150.136642
[2020/9/6 9:07:45 059]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:07:45 064]  151.202164
[2020/9/6 9:08:00 121]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:08:00 126]  152.073242
[2020/9/6 9:08:15 240]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:08:15 244]  155.312759
[2020/9/6 9:08:30 322]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:08:30 326]  158.116714
[2020/9/6 9:08:45 205]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:08:45 209]  160.922791
[2020/9/6 9:09:00 200]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:09:00 205]  163.533905
[2020/9/6 9:09:15 209]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:09:15 213]  168.080002
[2020/9/6 9:09:30 228]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:09:30 233]  170.475479
[2020/9/6 9:09:45 239]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:09:45 246]  171.128799
[2020/9/6 9:10:00 258]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:10:00 264]  171.782089
[2020/9/6 9:10:15 169]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:10:15 174]  171.128799
[2020/9/6 9:10:30 403]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:10:30 409]  171.564331
[2020/9/6 9:10:45 289]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:10:45 295]  172.217621
[2020/9/6 9:11:00 300]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:11:00 307]  171.999878
[2020/9/6 9:11:15 318]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:11:15 324]  171.346542
[2020/9/6 9:11:30 329]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:11:30 335]  170.911011
[2020/9/6 9:11:45 254]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:11:45 260]  169.604416
[2020/9/6 9:12:00 293]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:12:00 299]  168.951096
[2020/9/6 9:12:18 431]  MQTT主题订阅成功
[2020/9/6 9:13:20 012]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:13:20 016]  147.751572
[2020/9/6 9:13:35 225]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:13:35 229]  145.594208
[2020/9/6 9:13:50 180]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:13:50 184]  145.811996
[2020/9/6 9:14:05 132]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:14:05 140]  148.615967
[2020/9/6 9:14:06 564]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/6 9:14:06 568]  {"key0":"on"}
[2020/9/6 9:14:20 305]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:14:20 309]  151.419907
[2020/9/6 9:14:35 328]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:14:35 332]  155.312759
[2020/9/6 9:14:50 318]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:14:50 323]  157.027878
[2020/9/6 9:15:05 228]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:15:05 232]  159.205536
[2020/9/6 9:15:20 218]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:15:20 222]  163.316101
[2020/9/6 9:15:35 383]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:15:35 387]  165.711578
[2020/9/6 9:15:43 309]  DeviceChange
[2020/9/6 9:18:05 880]  DeviceChange
[2020/9/6 9:18:06 033]  DeviceChange
[2020/9/6 9:18:06 483]  DeviceChange
[2020/9/6 9:19:45 789]  MQTT[TOPIC:STM32F103ZET6/temperature]接收9字节: 
[2020/9/6 9:19:45 793]  97.051193
[2020/9/6 9:20:00 802]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:20:00 808]  102.352196
[2020/9/6 9:20:02 055]  MQTT发送文本消息,主题：STM32F103ZET6/KEY 长度：13字节：
[2020/9/6 9:20:02 060]  {"key0":"on"}
[2020/9/6 9:20:15 800]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:20:15 805]  109.587761
[2020/9/6 9:20:30 962]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:20:30 966]  116.849693
[2020/9/6 9:20:45 842]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:20:45 847]  124.332397
[2020/9/6 9:21:00 851]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:21:00 855]  130.339676
[2020/9/6 9:21:15 855]  MQTT[TOPIC:STM32F103ZET6/temperature]接收10字节: 
[2020/9/6 9:21:15 859]  136.556046
